candidate_id,title,authors,year,venue,doi,url,source,source_set,title_abstract_decision,title_abstract_reason,fulltext_status,fulltext_decision,fulltext_exclusion_reason_code,fulltext_exclusion_reason_detail,reviewer_1,reviewer_2,conflict_status,final_decision,pdf_collected,pdf_path_or_link,notes
FT-0045,SPAD – A Secure and Privacy-Preserving Distributed Analytics Framework,I. Makhdoom; M. Abolhasan; J. Lipman; D. Franklin; M. Piccardi,2025,2025 IEEE International Conference on Blockchain and Cryptocurrency (ICBC),10.1109/ICBC64466.2025.11114453,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11114453,ieee,ieee;wos,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://link.springer.com/content/pdf/10.1007/s11432-020-2955-6.pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0046,Design and Implementation of Privacy Protection of Charity System Based on Blockchain,J. Yu; Z. Wen; S. Li; Y. Hou,2022,2022 11th International Conference of Information and Communication Technology (ICTech)),10.1109/ICTech55460.2022.00036,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9849626,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/ictech55460.2022.00036,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0047,An Enhanced Data Security Framework (FinTechSec++) for FinTechs and CBDCs,R. Kumar; S. K. Garg,2025,2025 Third International Conference on Industry 4.0 Technology (I4Tech),10.1109/I4Tech64670.2025.11277486,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11277486,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0048,Blockchain-Enabled Innovation in Digital Governance and Learning Assessment Systems for Higher Education,J. Guo; M. Xu,2025,2025 5th International Conference on Educational Technology (ICET),10.1109/ICET67421.2025.11380424,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380424,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icet67421.2025.11380424,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0049,"A Scalable Blockchain-Enabled Federated Learning Framework for Privacy, Trust, and Efficiency in Edge Environments",G. V; B. S; B. R; D. D. K S,2025,2025 International Conference on Digital Innovations for Sustainable Solutions (ICDISS),10.1109/ICDISS68238.2025.11320699,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11320699,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0050,Secure Multi-party Computation Scheme of Shared Energy Storage Index Based on Blockchain Environment,X. Jiang; L. Li; W. Qiu; Y. Pei; Y. Tao; Z. Lin,2021,2021 IEEE/IAS Industrial and Commercial Power System Asia (I&CPS Asia),10.1109/ICPSAsia52756.2021.9621528,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9621528,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0051,A Six-Layer Consortium Blockchain Architecture for Intelligent Assessment and Data Governance,J. Guo; M. Xu,2025,2025 International Conference on Educational Technology Management (ICETM),10.1109/ICETM67477.2025.11413332,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11413332,ieee,ieee;openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icetm67477.2025.11413332,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0052,A Study of Layer-2 Consortium Blockchain with zk-SNARKs for Medical Information Management,J. Yang; Y. Kodera; S. Huda; Y. Nogami,2024,2024 Twelfth International Symposium on Computing and Networking Workshops (CANDARW),10.1109/CANDARW64572.2024.00070,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10817834,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/candarw64572.2024.00070,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0053,Public vs. Permissioned Blockchains for DAOs: Insights for Standardized Implementations,S. Maurya; T. Sato; S. Ito,2025,2025 IEEE International Conference on Blockchain and Cryptocurrency (ICBC),10.1109/ICBC64466.2025.11114668,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11114668,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08805074.pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0054,IEEE Draft Standard for Layer 2 Framework for Blockchain and Distributed Ledger Technologies (DLT),,2026,"IEEE P3815/D4, November 2025",,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11395480,ieee,ieee,UNCERTAIN,no_abstract_title_partial,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0055,HealChain: Enhancing Security and Accessibility of Medical Records through Blockchain Technology,B. Krivokapic; S. Tomovic; I. Radusinovic,2024,2024 32nd Telecommunications Forum (TELFOR),10.1109/TELFOR63250.2024.10819172,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10819172,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0056,"Enabling Cross-Institution Health Data Sharing in Norway: EUDI Wallets, On-Chain Consent, and openEHR↔FHIR Translation",S. Phuyal; M. Bhandari; R. Bista; J. C. Ferreira,2026,IEEE Access,10.1109/ACCESS.2026.3661642,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11373172,ieee,ieee;wos,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/access.2026.3661642,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0057,The Next Frontier: Blockchain Technology in Cross-Border Payments,M. Bhavana; N. Swapna; A. Y. Reddy; S. Vadlamudi; G. K. Koduru; T. Gandhi,2025,2025 6th International Conference on Electronics and Sustainable Communication Systems (ICESC),10.1109/ICESC65114.2025.11212286,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212286,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0058,Multi-Party Crypto Vault System for Secure Digital Transactions,S. Girme; R. Balapure; P. Patil; S. Patil; S. Sarode,2025,"2025 International Conference on Information, Implementation, and Innovation in Technology (I2ITCON)",10.1109/I2ITCON65200.2025.11210578,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11210578,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0059,Blockchain-Enabled Cafeteria Token Management and Transaction System: A Permissioned DLT Approach for High-Throughput Institutional Micro-Payments,A. N. S. Preetam; J. Thirupathi; C. Navadeep; S. R. Begam; R. M. Noorullah; A. R. M. Reddy,2026,2026 Second International Conference on Multi-Agent Systems for Collaborative Intelligence (ICMSCI),10.1109/ICMSCI67830.2026.11469495,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11469495,ieee,ieee;openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icmsci67830.2026.11469495,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0060,CCPP: Cross-Chain Privacy-Preserving for CCLS With Lattice-Based Ring Signature,Y. Zhang; Y. Tang; C. Li; M. Dong; M. Huang; H. Zhang; K. Ota,2026,IEEE Internet of Things Journal,10.1109/JIOT.2026.3652166,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11343886,ieee,ieee,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0061,Efficient Cross-chain Framework for Privacy-Preserving and Auditable Data Retrieval,Z. Chen; J. Chen; K. Omote; J. Cui; Q. Wu; W. Susilo,2026,IEEE Transactions on Dependable and Secure Computing,10.1109/TDSC.2026.3667755,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11408643,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tdsc.2026.3667755,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0062,Design and Implementation of a Blockchain-Based Traceability System for Agricultural Products,C. -Y. Xiong; Y. -H. Xu,2025,2025 21st International Conference on Computational Intelligence and Security (CIS),10.1109/CIS69366.2025.11433853,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11433853,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/cis69366.2025.11433853,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0063,Investigating Distance Bounding for Delegated Proof-of-Proximity Consensus within IIoT,L. P. I. Ledwaba; G. P. Hancke; S. J. Isaac,2022,2022 IEEE 31st International Symposium on Industrial Electronics (ISIE),10.1109/ISIE51582.2022.9831631,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831631,ieee,ieee,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/isie51582.2022.9831631,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0064,Beyond Reality: An Application of Extended Reality and Blockchain in the Metaverse,J. Moodley; G. A. M. Meiring; N. Mtetwa; O. Motuba; O. Mphephu; M. Maluleke; R. Balmahoon,2023,2023 IEEE International Conference on Omni-layer Intelligent Systems (COINS),10.1109/COINS57856.2023.10189285,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10189285,ieee,ieee,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/coins57856.2023.10189285,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0065,Blockchain Bridges for Verifiable Credentials in Healthcare - A Cross-Chain Interoperability Approach,A. Bratu; F. Haralambie; P. Raluca-Ioana; A. Aloman; N. Goga,2025,"2025 IEEE 2nd International Conference on Blockchain, Smart Healthcare and Emerging Technologies (SmartBlock4Health)",10.1109/SmartBlock4Health64843.2025.11189589,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11189589,ieee,ieee;openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/smartblock4health64843.2025.11189589,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
