study_id,title,authors,year,venue,doi,url,source,domain,institutional_setting,platform_stack,network_model,node_roles,consensus_strategy,finality_model,governance_model,access_control_model,privacy_mechanism,interoperability_strategy,smart_contract_support,workload_description,evaluation_setup,metrics_reported,throughput,latency,fault_tolerance,privacy_overhead,operational_complexity_notes,artifact_code_available,artifact_data_available,artifact_config_available,reproducibility_notes,quality_construct_validity,quality_internal_validity,quality_external_validity,quality_reproducibility,review_notes
ST-0733,Survey of Interoperability in Electronic Health Records Management and Proposed Blockchain Based Framework: MyBlockEHR,Rahul Ganpatrao Sonkamble; Shraddha Phansalkar; Vidyasagar Potdar; Anupkumar M. Bongale,2021,IEEE Access,10.1109/access.2021.3129284,https://doi.org/10.1109/access.2021.3129284,openalex,[auto] healthcare,,[auto] Ethereum,,,,,,,,[auto] cross-chain bridge,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0736,Blockchain-based IoT device identification and management in 5G smart grid,Dong Wang; Huanjuan Wang; Yuchen Fu,2021,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-021-01966-8,https://doi.org/10.1186/s13638-021-01966-8,openalex,"[auto] energy/utilities, IoT/edge",,,,,"[auto] PoS, PoW",,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0750,Systematic Literature Review of Challenges in Blockchain Scalability,Dodo Khan; Low Tang Jung; Manzoor Ahmed Hashmani,2021,Applied Sciences,10.3390/app11209372,https://doi.org/10.3390/app11209372,openalex,"[auto] healthcare, finance/banking, energy/utilities, IoT/edge, education",,[auto] Ethereum,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0751,A Trusted Blockchain-Based Traceability System for Fruit and Vegetable Agricultural Products,Xinting Yang; Mengqi Li; Huajing Yu; Mingting Wang; Daming Xu; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3062845,https://doi.org/10.1109/access.2021.3062845,openalex,[auto] supply chain,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0753,Blockchain-Based Secure Healthcare Application for Diabetic-Cardio Disease Prediction in Fog Computing,P. G. Shynu; Varun G. Menon; R. Lakshmana Kumar; Seifedine Kadry; Yunyoung Nam,2021,IEEE Access,10.1109/access.2021.3065440,https://doi.org/10.1109/access.2021.3065440,openalex,[auto] healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0755,Multi-Layer Blockchain-Based Security Architecture for Internet of Things,Houshyar Honar Pajooh; Mohammad A. Rashid; Fakhrul Alam; Serge Demidenko,2021,Sensors,10.3390/s21030772,https://doi.org/10.3390/s21030772,openalex,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,[auto] hinted,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0763,Alleviating Challenges Related to FDA-Approved Medical Wearables Using Blockchain Technology,Sweta Sneha; Alina Panjwani; Brandon Lade; Jiyoun Randolph; Monica Vickery,2021,IT Professional,10.1109/mitp.2021.3072535,https://doi.org/10.1109/mitp.2021.3072535,openalex,[auto] healthcare,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=0; auto-fills are abstract-only hints, verify against full text."
ST-0764,Designing Architecture Blockchain of Hyperledger Fabric for Purchasing Strategy,Dian Firdayati; Indra Ranggadara; Irawan Afrianto; Nia Rahma Kurnianda; S Chang; Y Chen; J Tseng; Y Liao; B Chong; S Liao; Z Li; H Wu; B King; Z Ben Miled; J Wassick; J Tazelaar; Y Wang; A Kogan; M Yoo; Y Won; T Fernndez-Carams; O Blanco-Novoa; I Froiz-Mguez; P Fraga-Lamas; M Islam; S Kundu; S Kamble; A Gunasekaran; S Gawankar; J Srai; H Lorentz; K Korpela; J Hallikas; T Dahlberg; M Queiroz; R Telles; S Bonilla; A Reyna; C Martn; J Chen; E Soler; M Daz; M Sidorov; M Ong; R Sridharan; J Nakamura; R Ohmura; J Khor,2021,International Journal of Advanced Trends in Computer Science and Engineering,10.30534/ijatcse/2021/041022021,https://doi.org/10.30534/ijatcse/2021/041022021,openalex,"[auto] finance/banking, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0767,A Blockchain-Based Approach for Drug Traceability in Healthcare Supply Chain,Ahmad Musamih; Khaled Salah; Raja Jayaraman; Junaid Arshad; Mazin Debe; Yousof Al-Hammadi; Samer Ellahham,2021,IEEE Access,10.1109/access.2021.3049920,https://doi.org/10.1109/access.2021.3049920,openalex,"[auto] healthcare, supply chain",,[auto] Ethereum,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0768,Blockchain-oriented Inter-organizational Collaboration between Healthcare Providers to Handle the COVID-19 Process,Ilyass El Kassmi; Zahi Jarir,2021,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2021.0121294,https://doi.org/10.14569/ijacsa.2021.0121294,openalex,"[auto] healthcare, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0771,Blockchain Implementation for Privacy preserving and securing the Healthcare data,Mukesh Soni; Dileep Kumar Singh,2021,,10.1109/csnt51715.2021.9509722,https://doi.org/10.1109/csnt51715.2021.9509722,openalex,[auto] healthcare,,,,,[auto] PBFT,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0774,A privacy-preserving design for sharing demand-driven patient datasets over permissioned blockchains and P2P secure transfer,Mercedes Rodríguez-García; Miguel‐Ángel Sicilia; Juan Manuel Dodero,2021,PeerJ Computer Science,10.7717/peerj-cs.568,https://doi.org/10.7717/peerj-cs.568,openalex,[auto] healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0777,Data Ownership and Secure Medical Data Transmission using Optimal Multiple Key-Based Homomorphic Encryption with Hyperledger Blockchain,Naresh Sammeta; Latha Parthiban,2021,International Journal of Image and Graphics,10.1142/s0219467822400034,https://doi.org/10.1142/s0219467822400034,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,"[auto] homomorphic encryption, private channels",,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0779,Smart Contract-Based Agricultural Food Supply Chain Traceability,Lu Wang; Longqin Xu; Zhiying Zheng; Shuangyin Liu; Xiangtong Li; Liang Cao; Jingbin Li; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3050112,https://doi.org/10.1109/access.2021.3050112,openalex,[auto] supply chain,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0783,A Blockchain-Based Trust Model for the Internet of Things Supply Chain Management,Mabrook Al‐Rakhami; Majed Al‐Mashari,2021,Sensors,10.3390/s21051759,https://doi.org/10.3390/s21051759,openalex,"[auto] supply chain, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0786,IoT-CCAC: a blockchain-based consortium capability access control approach for IoT,Mohammed Amine Bouras; Boming Xia; Adnan Omer Abuassba; Huansheng Ning; Qinghua Lu,2021,PeerJ Computer Science,10.7717/peerj-cs.455,https://doi.org/10.7717/peerj-cs.455,openalex,[auto] IoT/edge,,,,,,,,,,[auto] cross-chain bridge,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0787,Application of Hyperledger in the Hospital Information Systems: A Survey,Zeqi Leng; Zhenjiang Tan; Kunhao Wang,2021,IEEE Access,10.1109/access.2021.3112608,https://doi.org/10.1109/access.2021.3112608,openalex,"[auto] healthcare, finance/banking, supply chain, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0789,Analysis of challenges for blockchain adoption within the Indian public sector: an interpretive structural modelling approach,Nripendra P. Rana; Yogesh K. Dwivedi; David L. Hughes,2021,Information Technology and People,10.1108/itp-07-2020-0460,https://doi.org/10.1108/itp-07-2020-0460,openalex,"[auto] healthcare, government/public sector, IoT/edge, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0790,Blockchain Technology and its Applications Across Multiple Domains: A Survey,Wajde Baiod; Janet Light; Aniket Mahanti,2021,Journal of international technology and information management,10.58729/1941-6679.1482,https://doi.org/10.58729/1941-6679.1482,openalex,"[auto] healthcare, finance/banking, supply chain, energy/utilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0792,A Novel Secure Blockchain Framework for Accessing Electronic Health Records Using Multiple Certificate Authority,Aitizaz Ali; Hasliza A. Rahim; Jehad Ali; Muhammad Fermi Pasha; Mehedi Masud; Ateeq Ur Rehman; Can Chen; Mohammed Baz,2021,Applied Sciences,10.3390/app11219999,https://doi.org/10.3390/app11219999,openalex,[auto] healthcare,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0793,FogChain: A Fog Computing Architecture Integrating Blockchain and Internet of Things for Personal Health Records,André Henrique Mayer; Vinicius Facco Rodrigues; Cristiano André da Costa; Rodrigo da Rosa Righi; Alex Roehrs; Rodolfo Stoffel Antunes,2021,IEEE Access,10.1109/access.2021.3109822,https://doi.org/10.1109/access.2021.3109822,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0794,Hyperledger blockchain enabled secure medical record management with deep learning-based diagnosis model,Naresh Sammeta; Latha Parthiban,2021,Complex & Intelligent Systems,10.1007/s40747-021-00549-w,https://doi.org/10.1007/s40747-021-00549-w,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,[auto] private channels,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=7; auto-fills are abstract-only hints, verify against full text."
ST-0795,IoT Big Data provenance scheme using blockchain on Hadoop ecosystem,Houshyar Honar Pajooh; Mohammad A. Rashid; Fakhrul Alam; Serge Demidenko,2021,Journal Of Big Data,10.1186/s40537-021-00505-y,https://doi.org/10.1186/s40537-021-00505-y,openalex,"[auto] supply chain, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0796,appXchain: Application-Level Interoperability for Blockchain Networks,Mohammad Madine; Khaled Salah; Raja Jayaraman; Yousof Al-Hammadi; Junaid Arshad; Ibrar Yaqoob,2021,IEEE Access,10.1109/access.2021.3089603,https://doi.org/10.1109/access.2021.3089603,openalex,"[auto] healthcare, supply chain",,[auto] Ethereum,,,,,,,,[auto] cross-chain bridge,[auto] yes,,,,,,,,,[auto] hinted,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0797,The Notarial Office in E-government: A Blockchain-Based Solution,Ying Gao; Qiaofeng Pan; Yangliang Liu; Hongliang Lin; Yijian Chen; Quansi Wen,2021,IEEE Access,10.1109/access.2021.3066184,https://doi.org/10.1109/access.2021.3066184,openalex,"[auto] government/public sector, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0798,Blockchain: Secured Solution for Signature Transfer in Distributed Intrusion Detection System,Shraddha R. Khonde; V. Ulagamuthalvi,2021,Computer Systems Science and Engineering,10.32604/csse.2022.017130,https://doi.org/10.32604/csse.2022.017130,openalex,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0801,Blockchain-Aware Distributed Dynamic Monitoring: A Smart Contract for Fog-Based Drone Management in Land Surface Changes,Abdullah Ayub Khan; Zaffar Ahmed Shaikh; Asif Ali Laghari; Sami Bourouis; Asif Ali Wagan; Ghulam Ali Alias Atif Ali,2021,Atmosphere,10.3390/atmos12111525,https://doi.org/10.3390/atmos12111525,openalex,,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0804,Enhanced Drug Anti-Counterfeiting and Verification System for the Pharmaceutical Drug Supply Chain using Blockchain,Eseosa Ehioghae; Sunday Olakunle Idowu; Oluwaseun Ebiesuwa,2021,International Journal of Computer Applications,10.5120/ijca2021921105,https://doi.org/10.5120/ijca2021921105,openalex,"[auto] healthcare, supply chain, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0811,Physical Internet: First results and next challenges,Éric Ballot; Benoît Montreuil; Zach G. Zacharia,2021,Journal of Business Logistics,10.1111/jbl.12268,https://doi.org/10.1111/jbl.12268,openalex,"[auto] supply chain, government/public sector, identity, IoT/edge",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0813,Blockchain drivers to achieve sustainable food security in the Indian context,Vinay Surendra Yadav; A.R. Singh; Rakesh D. Raut; Naoufel Cheikhrouhou,2021,Annals of Operations Research,10.1007/s10479-021-04308-5,https://doi.org/10.1007/s10479-021-04308-5,openalex,"[auto] supply chain, government/public sector",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0814,SmartCon: A Blockchain-Based Framework for Smart Contracts and Transaction Management,Muhammad Muneeb; Zeeshan Raza; Irfan Ul Haq; Omair Shafiq,2021,IEEE Access,10.1109/access.2021.3135562,https://doi.org/10.1109/access.2021.3135562,openalex,[auto] IoT/edge,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0815,Research on the Application of Blockchain in Smart Healthcare: Constructing a Hierarchical Framework,Xiaomin Du; Beibei Chen; Ming Ma; Yanjiao Zhang,2021,Journal of Healthcare Engineering,10.1155/2021/6698122,https://doi.org/10.1155/2021/6698122,openalex,"[auto] healthcare, government/public sector",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0816,The Sustainable Development of Financial Topic Detection and Trend Prediction by Data Mining,Yunmei Liu; Shuai Zhang; Min Chen; Yenchun Jim Wu; Zhengxian Chen,2021,Sustainability,10.3390/su13147585,https://doi.org/10.3390/su13147585,openalex,"[auto] healthcare, finance/banking, supply chain, government/public sector, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0818,Towards a Blockchain Assisted Patient Owned System for Electronic Health Records,Tomilayo Fatokun; Avishek Nag; Sachin Sharma,2021,Electronics,10.3390/electronics10050580,https://doi.org/10.3390/electronics10050580,openalex,"[auto] healthcare, IoT/edge",,[auto] Ethereum,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0822,Verification of University Student and Graduate Data using Blockchain Technology,Yassynzhan Shakan; Bolatzhan Kumalakov; Galimkair Mutanov; Zhanl Mamykova; Yerlan Kistaubayev,2021,International Journal of Computers Communications & Control,10.15837/ijccc.2021.5.4266,https://doi.org/10.15837/ijccc.2021.5.4266,openalex,[auto] education,,[auto] Ethereum,,,,,,,,,,,,,,,,,,[auto] hinted,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0827,Blockchain-Based Decision Tree Classification in Distributed Networks,Jianping Yu; Zhuqing Qiao; Wensheng Tang; Danni Wang; Xiaojun Cao,2021,Intelligent Automation & Soft Computing,10.32604/iasc.2021.017154,https://doi.org/10.32604/iasc.2021.017154,openalex,,,,,,,,,,[auto] homomorphic encryption,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0838,"Blockchain-Based IoT Access Control System: Towards Security, Lightweight, and Cross-Domain",Shuang Sun; Rong Du; Shudong Chen; Weiwei Li,2021,IEEE Access,10.1109/access.2021.3059863,https://doi.org/10.1109/access.2021.3059863,openalex,"[auto] identity, IoT/edge",,,,,,,,,[auto] private channels,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0842,Anonymous voting using distributed ledger-assisted secure multi-party computation,"Schiedermeier, M; Hasan, O; Mayer, T; Brunie, L; Kosch, H",2024,APPLIED NETWORK SCIENCE,10.1007/s41109-024-00650-2,WOS:001299844000002,wos,[auto] IoT/edge,,,,,,,,,[auto] MPC/secure computation,,,,,,,,,,,[auto] hinted,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0846,A Permissioned Blockchain-based System for Collaborative Drug Discovery,"Olsson, C; Toorani, M",2021,ICISSP: PROCEEDINGS OF THE 7TH INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY AND PRIVACY,10.5220/0010236901210132,WOS:000664076200011,wos,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0847,DATA SECURITY AND PRIVACY PROTECTION MECHANISM FOR POWER GRID SUPPLY CHAIN BASED ONDUAL-CONSORTIUM BLOCKCHAIN ARCHITECTURE AND IMPROVED BGN ALGORITHM,"Wen, Y; Tang, MJ; Yang, YJ; Luo, H",2025,ARCHIVES FOR TECHNICAL SCIENCES,10.70102/afts.2025.1833.819,WOS:001650468500020,wos,"[auto] supply chain, government/public sector",,,,,,,,,,[auto] cross-chain bridge,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0849,Privacy-Preserving Education Data Sharing Scheme Based on Consortium Blockchain,"Guo, JQ; Wang, ZR; Liu, NN",2025,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,WOS:001638686600001,wos,[auto] education,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0850,A consortium blockchain-based sealed electronic auction scheme utilizing attribute-based hybrid encryption,"Zhan, DP; Yu, JP; Yao, H",2025,JOURNAL OF SUPERCOMPUTING,10.1007/s11227-025-07436-y,WOS:001499303200008,wos,[auto] identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0853,A Proxy Re-encryption Scheme of Medical Data Sharing Based on Consortium Blockchain,"Li, JX; Zhang, X; Chu, ZG",2022,"BLOCKCHAIN TECHNOLOGY AND APPLICATION, CBCC 2022",10.1007/978-981-19-8877-6_1,WOS:000977256500001,wos,"[auto] healthcare, identity",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0856,Harmonizing Sensitive Data Exchange and Double-spending Prevention Through Blockchain and Digital Wallets: The Case of E-prescription Management,"Schlatt, V; Sedlmeir, J; Traue, J; Völter, F",2023,DISTRIBUTED LEDGER TECHNOLOGIES: RESEARCH AND PRACTICE,10.1145/3571509,WOS:001618376700006,wos,"[auto] healthcare, identity, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0859,Permissioned Blockchain-Based XGBoost for Multi Banks Fraud Detection,"Asrori, SS; Wang, LH; Ozawa, S",2023,"NEURAL INFORMATION PROCESSING, ICONIP 2022, PT III",10.1007/978-3-031-30111-7_57,WOS:001417312500057,wos,[auto] finance/banking,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0860,Bio-block: future-proofing medical data with blockchain,"Thakur, V; Verma, AK; Singh, S",2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,10.1007/s10586-025-05926-5,WOS:001679381400001,wos,"[auto] healthcare, energy/utilities, IoT/edge",,[auto] Ethereum,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0862,Auditing in the blockchain: a literature review,"Zhang, YF; Ma, ZF; Meng, JM",2025,FRONTIERS IN BLOCKCHAIN,10.3389/fbloc.2025.1549729,WOS:001484210100001,wos,"[auto] government/public sector, IoT/edge, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=7; auto-fills are abstract-only hints, verify against full text."
ST-0863,CertificateChain: decentralized healthcare training certificate management system using blockchain and smart contracts,"Tellew, J; Kuo, TT",2022,JAMIA OPEN,10.1093/jamiaopen/ooac019,WOS:000769066900001,wos,[auto] healthcare,,[auto] Ethereum,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
